"","TCF4","PTEN","MECP2","baseMean","Chr","Start","End","Strand","Length","Symbol","EntrezID","zscore","pvalue","padj"
"ENSMUSG00000023971",-2.84038813928018,2.04983283899191,-0.813666392661709,332.595053811443,"chr17",46667458,46674255,"-",1195,"Rrp36",224823,1.09771363634531,0.112497863728356,0.621777233675743
"ENSMUSG00000029474",-2.11048969380003,2.30922765673974,1.28388995588577,1500.84513958249,"chr5",122850048,122871291,"+",4440,"Rnf34",80751,1.09765973790557,0.112519451315494,0.621777233675743
"ENSMUSG00000034269",3.29907827114747,-1.33521455900871,1.06926300231904,3407.68003694339,"chr6",113077365,113153435,"+",18347,"Setd5",72895,1.09764983173921,0.112522599505284,0.621777233675743
"ENSMUSG00000025738",2.90464266202839,-2.01078757666171,0.787171191945974,18254.7866513454,"chr17",25809085,25821244,"+",3478,"Fbxl16",214931,1.09746615701963,0.112590960197886,0.621777233675743
"ENSMUSG00000030061",-3.16388265878471,2.25426797502737,0.284360306093267,2058.26234346469,"chr6",97183670,97205647,"-",6368,"Uba3",22200,1.09744874207038,0.112596806836069,0.621777233675743
"ENSMUSG00000051339",2.43275903947509,-1.97133144366443,-1.29806459548069,1671.44120580681,"chr5",113086323,113221236,"-",10814,"2900026A02Rik",243219,1.09738025653412,0.112621992354396,0.621777233675743
"ENSMUSG00000062761",-0.260062926621039,-3.63967396917083,1.80185488976029,1553.88578581986,"chr5",31452431,31481754,"+",6886,"Zfp512",269639,1.09727185073263,0.112665167528671,0.621795105726296
"ENSMUSG00000068917",1.90244178041728,-3.39786103962486,0.400524206527962,692.748886349805,"chr3",89164795,89176921,"+",5299,"Clk2",12748,1.09712467279792,0.112720935462109,0.621882439478944
"ENSMUSG00000033981",0.569088326157006,-3.96216931817133,-1.16841781474999,18173.1116472087,"chr3",80681450,80802835,"-",15548,"Gria2",14800,1.09690305353079,0.112805486845064,0.62206683931173
"ENSMUSG00000041229",2.94364062731327,-2.63335149462753,-0.122360161825437,943.734789290642,"chrX",151520672,151633859,"+",9318,"Phf8",320595,1.09684085841298,0.112834270294581,0.62206683931173
"ENSMUSG00000043131",-1.63745833303589,3.91280520982141,0.147184941892076,842.09386815173,"chr6",83326016,83343776,"+",4794,"Mob1a",232157,1.09647447212136,0.112992579266922,0.622420479534588
"ENSMUSG00000035984",1.33040041926695,-2.5088965234408,-1.85704924597889,182.795088650724,"chr18",34562634,34579115,"-",1154,"Nme5",75533,1.09626233514518,0.113074881942883,0.622420479534588
"ENSMUSG00000039166",-0.315546764397867,-3.31468438334255,2.06550546731487,1521.71636921001,"chr10",25169090,25307870,"-",4375,"Akap7",432442,1.09614502264513,0.113129750393524,0.622420479534588
"ENSMUSG00000034673",2.66432449024891,-2.66163097649884,-0.369111305520986,1286.18659017472,"chr17",34591266,34597400,"+",3640,"Pbx2",18515,1.09601611134075,0.113185968068361,0.622420479534588
"ENSMUSG00000028339",-1.79811031340985,2.498783968757,1.39763516599979,152.19308538194,"chr4",47208161,47313167,"+",6349,"Col15a1",12819,1.09591270326909,0.113228243759838,0.622420479534588
"ENSMUSG00000043388",2.93070038727231,-1.11111290274906,1.65241505633633,6966.10153975294,"chr5",144735915,144761818,"-",2903,"Tmem130",243339,1.09585475619894,0.113255677985159,0.622420479534588
"ENSMUSG00000002102",-2.76781891966894,1.14431539007193,-1.78201379635712,3791.88913298847,"chr2",91054009,91066369,"+",2607,"Psmc3",19182,1.09583931395376,0.113261074881943,0.622420479534588
"ENSMUSG00000022437",-2.21639441948397,2.44098120181561,1.03622435370032,1585.81215770229,"chr15",84192233,84214303,"+",1673,"Samm50",68653,1.09573382607475,0.113306049021812,0.622420479534588
"ENSMUSG00000072501",-0.747575637996944,-3.85340265884161,-1.09249550220898,1593.37426302372,"chr15",66577572,66645255,"+",6670,"Phf20l1",239510,1.09570954350139,0.113316842815381,0.622420479534588
"ENSMUSG00000066113",-3.14032383129067,0.85108695952046,1.70136471829999,236.907775963784,"chr4",85514172,86428385,"+",12767,"Adamtsl1",77739,1.09557515754047,0.113379806611199,0.622420479534588
"ENSMUSG00000041609",1.67349296204651,-3.46507239336946,-0.553782649529864,1094.64551921315,"chr5",115648175,115731621,"-",6157,"Ccdc64",75665,1.0954928843255,0.113409039802114,0.622420479534588
"ENSMUSG00000039753",-2.90935710550095,-2.64364642155073,-0.139307282932495,2922.26373347618,"chr5",43744615,43821638,"-",9740,"Fbxl5",242960,1.09548572615179,0.113412187991905,0.622420479534588
"ENSMUSG00000074264",-0.565141523528561,-4.76029761254152,0.36591517882479,210.386549224304,"chr3",113555710,113606699,"-",3446,"Amy1",11722,1.09530164858603,0.113485046098493,0.622420479534588
"ENSMUSG00000028033",3.31185742426081,-1.09656903865839,1.28290138753474,2745.36033459087,"chr1",21398403,21961942,"-",7689,"Kcnq5",226922,1.095296555502,0.113486395322689,0.622420479534588
"ENSMUSG00000030662",1.96562938601211,3.68592786789409,-0.039660966656601,4960.96708612887,"chr14",120911194,120948042,"+",4591,"Ipo5",70572,1.09527545721961,0.113498088599056,0.622420479534588
"ENSMUSG00000031400",0.798693158327126,4.4302679088663,0.460959396934626,1179.49403604311,"chrX",74409483,74429194,"-",3080,"G6pdx",14381,1.0950257038773,0.113593883516978,0.622701982526889
"ENSMUSG00000041781",-1.29539970947296,3.20993937397674,-1.18416729604553,1798.02973057408,"chr12",101975974,102005993,"+",5315,"Cpsf2",51786,1.09494601325255,0.113629413087475,0.622701982526889
"ENSMUSG00000026820",-2.29000197989093,2.80491195622553,-0.593204719471707,933.578901571001,"chr2",32395896,32405772,"+",5058,"Ptges2",96979,1.09467894566212,0.113729255677985,0.622997930936547
"ENSMUSG00000027274",-3.60831352217124,-1.09649820003811,-0.982725955117243,807.103625595763,"chr2",136873780,136891389,"-",3227,"Mkks",59030,1.09456713634355,0.113770182145266,0.622997930936547
"ENSMUSG00000048186",2.95414793209732,-2.29508666972851,-0.437882905083904,100.200813341781,"chr2",4717831,4802142,"+",4194,"Bend7",209645,1.09448627450912,0.11380346300877,0.622997930936547
"ENSMUSG00000026393",-1.68332469129802,3.05103609745991,0.950733694228339,1390.24164384598,"chr1",138482875,138620141,"-",7376,"Nek7",59125,1.09409694337353,0.113975264223072,0.623160494173453
"ENSMUSG00000022707",-2.70542426074793,1.72064977541665,1.25879033711407,371.453142131341,"chr16",70313949,70569716,"+",5352,"Gbe1",74185,1.09405265873965,0.113990105689229,0.623160494173453
"ENSMUSG00000039217",-1.74256689838187,3.55570661683108,-0.386532552789944,254.54597831521,"chr9",50575273,50581837,"+",714,"Il18",16173,1.0940414378841,0.113995952327412,0.623160494173453
"ENSMUSG00000038497",-1.87447687246809,3.17942697231993,-0.630706018105114,950.537380311915,"chr8",13288190,13322924,"+",8393,"Tmco3",234076,1.09400367819312,0.114016640431752,0.623160494173453
"ENSMUSG00000003346",-1.65292116971488,2.51515795380318,1.51527909398493,2245.95236151296,"chr10",80583654,80590341,"-",1547,"Abhd17a",216169,1.09376279892547,0.114111985608275,0.623160494173453
"ENSMUSG00000042198",-2.0344824119987,-2.72348515446012,0.925158740084784,321.402638398539,"chr4",3938888,3951046,"+",4060,"Chchd7",66433,1.09371816764053,0.114125028108837,0.623160494173453
"ENSMUSG00000048834",-0.556868136925655,-1.7930932597664,-3.33223322406924,3275.87841375914,"chr11",16257724,16427310,"+",4765,"Vstm2a",211739,1.09353886462813,0.114198335956825,0.623160494173453
"ENSMUSG00000020388",-1.18218895130446,3.2763640393924,-1.22330476934919,199.202850447722,"chr11",54054928,54069014,"-",2560,"Pdlim4",30794,1.09347403575325,0.11422082302676,0.623160494173453
"ENSMUSG00000027009",2.08514797259056,1.74958148882413,-1.84701597149388,406.226369280517,"chr2",79255426,79333123,"+",13978,"Itga4",16401,1.09345241838556,0.114231616820328,0.623160494173453
"ENSMUSG00000037370",-1.49811522950158,4.12039190874125,-0.0631916303947171,170.054712777817,"chr10",24637914,24712159,"-",10257,"Enpp1",18605,1.09344343784242,0.114233415785923,0.623160494173453
"ENSMUSG00000006356",3.37007713814645,0.588880043770065,-1.72159797992459,3206.68761193808,"chr12",113140236,113145506,"+",2099,"Crip2",68337,1.09322335061183,0.114328311221048,0.623420386953972
"ENSMUSG00000010110",-0.957729483680295,-3.62276676525401,-1.09972976309949,1224.86139420963,"chr19",8741413,8756069,"+",5808,"Stx5a",56389,1.09316000570187,0.114361142343153,0.623420386953972
"ENSMUSG00000034792",-2.19445373049823,3.39821901351382,-0.0853839411588213,37.2739708851354,"chr10",81502306,81524225,"-",2135,"Gna15",14676,1.09274251855245,0.114526647177873,0.623427937679762
"ENSMUSG00000032803",1.63872439584349,2.22295856019929,1.81619203174321,2535.66117786335,"chr9",103353094,103365840,"-",7403,"Cdv3",321022,1.09270755087443,0.114546885540814,0.623427937679762
"ENSMUSG00000026418",-2.9711726963164,2.59681098436719,0.109857753217171,69.0900312917372,"chr1",135779434,135810989,"+",3600,"Tnni1",21952,1.09270109342621,0.114548684506409,0.623427937679762
"ENSMUSG00000040270",1.33701805057934,-2.31983893987743,2.02095779423117,499.16379592627,"chr4",32238804,32586108,"+",9940,"Bach2",12014,1.09269596478281,0.114549583989206,0.623427937679762
"ENSMUSG00000025006",2.91309440227488,-2.41150545559629,-0.35207303695372,1520.31564761808,"chr19",40295049,40402267,"-",3075,"Sorbs1",20411,1.0924762079762,0.114631886665168,0.623427937679762
"ENSMUSG00000029438",2.47201336738038,-2.56043162195393,0.643566649573531,2801.47292127986,"chr5",123343834,123374992,"+",9490,"Bcl7a",77045,1.09234894921563,0.11468630537441,0.623427937679762
"ENSMUSG00000024335",3.3613775452303,1.28451490291052,1.02936464026267,6070.82449118335,"chr17",34112023,34122634,"-",7285,"Brd2",14312,1.09220373590336,0.114750618394423,0.623427937679762
"ENSMUSG00000049038",-2.65458505648477,-2.73343401437077,-0.286617322927214,325.178251538836,"chr10",85119435,85128027,"-",1565,"Mterf2",74238,1.09208428316791,0.114798740724084,0.623427937679762
"ENSMUSG00000018501",3.3189834549321,-1.66048343373853,0.693285279227679,8326.06905509925,"chr11",62316426,62458541,"-",12811,"Ncor1",20185,1.09172166372737,0.114945356420058,0.623427937679762
"ENSMUSG00000036565",2.13016919705149,2.93355371734025,0.608982503446115,7059.32771047968,"chr5",140620578,140649031,"-",5684,"Ttyh3",78339,1.09171266667405,0.114948954351248,0.623427937679762
"ENSMUSG00000026888",-0.0587209417650129,4.72634234795948,0.886631706454536,702.500187982493,"chr2",64912476,65024987,"-",7185,"Grb14",50915,1.09151821093514,0.115020912975039,0.623427937679762
"ENSMUSG00000021417",-1.92698056441866,3.35726138836535,-0.386447947836365,777.822294878551,"chr13",34977748,35027094,"-",2615,"Eci2",23986,1.09132478020469,0.115101866426805,0.623427937679762
"ENSMUSG00000023011",1.39055024000641,-0.465424300116169,3.8136432710931,10278.3457781309,"chr15",99497005,99528017,"-",4520,"Faim2",72393,1.09111845650256,0.115178322464583,0.623427937679762
"ENSMUSG00000060568",2.52672706033599,1.27235548271606,1.87052197746169,1107.10054299938,"chr1",167001417,167091302,"+",6325,"Fam78b",226610,1.09111589870578,0.115178772205982,0.623427937679762
"ENSMUSG00000039473",2.1113500050689,-2.66364502048184,-0.894497496138818,1642.36112927085,"chr16",5050068,5086285,"+",6455,"Ubn1",170644,1.09109434452201,0.115187317292557,0.623427937679762
"ENSMUSG00000038759",1.38528302842593,-3.11248925659655,-1.17151705124391,1082.59316664538,"chr6",35177421,35247596,"+",9306,"Nup205",70699,1.09105524146909,0.115208904879694,0.623427937679762
"ENSMUSG00000004567",2.10476348318649,-2.28760343017581,-1.27683441882214,1329.24225594571,"chr8",3500457,3515232,"+",7555,"Mcoln1",94178,1.09103830507562,0.115214751517877,0.623427937679762
"ENSMUSG00000026604",0.41819152066018,1.81817262546129,3.43282692419513,268.493090027694,"chr1",189728268,189876695,"+",13413,"Ptpn14",19250,1.09103633017824,0.115215201259276,0.623427937679762
"ENSMUSG00000038267",0.577349007428111,4.07703760037095,1.0146314119547,2264.04169650833,"chr13",34179158,34345182,"-",6386,"Slc22a23",73102,1.09100302658189,0.115231841691028,0.623427937679762
"ENSMUSG00000023367",-0.653627445570027,3.94664815819762,-1.06860341592927,358.084616517952,"chr6",48840919,48847071,"+",3810,"Tmem176a",66058,1.09097627600848,0.115247132898583,0.623427937679762
"ENSMUSG00000046743",0.89436448119306,-2.11817251787583,2.65626285566959,1802.71771499474,"chr3",38886940,39011985,"+",17165,"Fat4",329628,1.09096104070512,0.115251180571172,0.623427937679762
"ENSMUSG00000029647",3.63092528048161,-1.73707397467023,0.300679781129547,1176.70311314586,"chr5",147430161,147548502,"+",14955,"Pan3",72587,1.09093778918222,0.115257476950753,0.623427937679762
"ENSMUSG00000031872",1.91869343970355,-2.24635048217547,1.50253671835069,389.028042601659,"chr8",104170442,104219122,"+",3494,"Bean1",65115,1.09072640276351,0.115345176523499,0.623427937679762
"ENSMUSG00000027472",-2.39967893908927,2.17144296946661,1.0963165931229,929.744783475177,"chr2",153008890,153015427,"-",2443,"Pdrg1",68559,1.09069904818663,0.115356420058466,0.623427937679762
"ENSMUSG00000031075",1.25815446265629,3.87894499678961,0.529939773455844,86.8509195876304,"chr7",144588549,144751974,"-",6244,"Ano1",101772,1.09062220887466,0.115385203507983,0.623427937679762
"ENSMUSG00000095362",-0.0397192528821704,3.99447124545441,-1.63260674485413,198.07773514835,"chr2",177831791,177840336,"-",1616,"Gm14325",329575,1.09057563793306,0.115403642905329,0.623427937679762
"ENSMUSG00000017781",0.566020216582426,3.80367890408038,1.29488390608725,9791.99345351244,"chr11",75588097,75628804,"+",4129,"Pitpna",18738,1.09014951178038,0.115570047222847,0.624015314287211
"ENSMUSG00000032046",-2.03827042723361,3.26260184253825,-0.363470127506277,5866.34134892987,"chr2",150832493,150904741,"-",2823,"Abhd12",76192,1.09010320261691,0.115592534292782,0.624015314287211
"ENSMUSG00000055567",2.84495131565628,-2.52433773550967,0.29359908629919,7309.35193992555,"chr1",66468367,66699866,"+",15143,"Unc80",329178,1.08982333018541,0.115708567573645,0.624425195339369
"ENSMUSG00000037608",2.93275541008083,-2.20186446249417,-0.527459583731302,5476.70934653564,"chr10",20312469,20344613,"+",8426,"Bclaf1",72567,1.08966769942383,0.115766134472678,0.624519385864563
"ENSMUSG00000032220",-0.399104185963911,4.75449362596939,-0.507082196061369,529.837613401134,"chr9",70207350,70400067,"+",4944,"Myo1e",71602,1.08939837547068,0.115887564650326,0.624874863349004
"ENSMUSG00000000958",1.55966675598662,3.20273495270621,-0.897941731937058,47.4198014403184,"chr14",54369442,54417780,"-",3292,"Slc7a7",20540,1.08933360305113,0.115912300427254,0.624874863349004
"ENSMUSG00000038623",-2.60442577460529,1.58994982921035,-1.46498649919326,219.768621438344,"chr7",81859001,81884434,"+",5921,"Tm6sf1",107769,1.08914474453792,0.115995502586013,0.625106950419396
"ENSMUSG00000027082",-1.24096672597803,2.78146574432028,-1.63585485563951,131.377561074064,"chr2",84432855,84476775,"-",5463,"Tfpi",21788,1.08893790359415,0.116078704744772,0.625223588967464
"ENSMUSG00000042626",0.633661361497139,2.7383638680599,-2.28567785792042,287.460787251819,"chr3",89418443,89430027,"+",5645,"Shc1",20416,1.08882546685003,0.116124578367439,0.625223588967464
"ENSMUSG00000071324",1.86898968660389,-3.18609491683993,-0.602470070979177,213.340494994591,"chr10",41914990,42018442,"-",7188,"Armc2",213402,1.08879690474438,0.116137620868001,0.625223588967464
"ENSMUSG00000056267",-1.15015356891478,-3.93266000173098,0.573800672319449,462.420684894042,"chr9",99243367,99300404,"+",4806,"Cep70",68121,1.08861591862594,0.116212277940184,0.625393961032876
"ENSMUSG00000037747",0.57826146889069,2.55889243172802,2.51890483582786,5044.85255799849,"chr10",70557682,70655965,"-",9732,"Phyhipl",70911,1.08850901134659,0.116249606476276,0.625393961032876
"ENSMUSG00000069808",-2.33646791393927,2.37860368713208,0.939862795529067,470.066487215092,"chr11",76179671,76214827,"+",6615,"Fam57a",116972,1.08829263204231,0.116332808635035,0.625625387785443
"ENSMUSG00000028024",0.0809696616528763,5.00973432387931,0.563096476906471,89.5476399235854,"chr3",129269175,129332720,"-",4706,"Enpep",13809,1.08807440631113,0.116411513379807,0.625832476453801
"ENSMUSG00000022494",2.23889806086955,-3.10139902690367,-0.310545973006562,2063.03756109056,"chr16",11984113,12270902,"+",5099,"Shisa9",72555,1.08750525409651,0.116637733303351,0.626548336344533
"ENSMUSG00000039316",-0.44391261355081,2.85686344174491,2.3496487843538,327.790682545695,"chr17",49992257,50190674,"-",4504,"Rftn1",76438,1.08742476740247,0.116665167528671,0.626548336344533
"ENSMUSG00000040605",-2.15805428113892,3.00942322827396,0.482781656519391,108.423957317015,"chr16",97356728,97439012,"+",3736,"Bace2",56175,1.08739288348071,0.116676860805037,0.626548336344533
"ENSMUSG00000027603",-0.879625513850877,3.77895771176923,-0.991379184654101,2269.73063405967,"chr2",155490379,155518237,"-",3264,"Ggt7",207182,1.08733577282769,0.116705644254554,0.626548336344533
"ENSMUSG00000020828",1.67190502822749,2.84485069446322,-1.13078655134601,520.48766874446,"chr11",70540064,70558110,"+",6252,"Pld2",18806,1.08687001739163,0.116892736676411,0.627292459271597
"ENSMUSG00000039205",2.34767451529212,-2.60515923402102,-0.6942685516949,1064.47205487052,"chr2",32352327,32380970,"+",8604,"Ciz1",68379,1.08678534454278,0.116927366764111,0.627292459271597
"ENSMUSG00000024130",1.82989498330372,2.93365316643231,0.882324260919456,2353.59912266483,"chr17",24351950,24410201,"+",8797,"Abca3",27410,1.08654865203408,0.117029907803013,0.627292459271597
"ENSMUSG00000000339",-2.69867982863516,2.66376511886532,0.281872084029127,812.20608748669,"chr3",116488963,116508208,"-",1880,"Rtca",66368,1.08624931918173,0.11714144366989,0.627292459271597
"ENSMUSG00000039607",0.404679820284262,-0.969516507813665,4.27012214373981,933.533716065033,"chr9",116572746,117629913,"-",10413,"Rbms3",207181,1.08624959636916,0.11714144366989,0.627292459271597
"ENSMUSG00000006998",-1.90160923565798,2.66571219214733,1.07625679717897,5359.54371297985,"chr16",20651652,20663414,"+",4038,"Psmd2",21762,1.0861071357958,0.117204407465707,0.627292459271597
"ENSMUSG00000038011",3.46578073037212,2.08882383866019,0.0889145668929863,45.061574626145,"chr5",124725085,124834308,"+",16086,"Dnah10",56087,1.08609576410109,0.117211603328086,0.627292459271597
